compound_id,compound_name,peak_id,delta_H,intensity,source_file
HMDB0004987,HMDB0004987,23,1.81,0.1497,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,24,1.8,0.1219,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,25,1.8,0.103,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,26,1.79,0.1111,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,27,1.77,0.1866,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,28,1.75,0.2376,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,29,1.74,0.1493,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,30,1.73,0.1177,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,31,1.71,0.1105,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,32,1.7,0.2084,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,33,1.69,0.2209,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,34,1.68,0.2961,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,35,1.68,0.3021,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,36,1.67,0.2318,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,37,1.66,0.2273,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,38,1.65,0.0925,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,39,1.44,0.1106,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,40,1.42,0.3116,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,41,1.41,0.4046,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,42,1.39,0.2474,HMDB0004987_nmroned_2011_33558.txt
HMDB0004987,HMDB0004987,43,1.37,0.0732,HMDB0004987_nmroned_2011_33558.txt
HMDB0004992,HMDB0004992,1,1.35,0.2708,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,2,1.36,0.5556,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,3,1.37,0.2723,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,4,4.3,0.0799,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,5,4.31,0.2408,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,6,4.32,0.2377,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,7,4.33,0.0757,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,8,6.63,0.1974,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,9,6.63,0.0597,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,10,6.64,0.0572,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,11,6.65,0.2048,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,12,7.85,0.1648,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,13,7.85,0.0501,HMDB0004992_nmroned_2012_33563.txt
HMDB0004992,HMDB0004992,14,7.87,0.1628,HMDB0004992_nmroned_2012_33563.txt
HMDB0004998,HMDB0004998,1,3.63,0.0461,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,2,3.64,0.0305,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,3,3.64,0.0503,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,4,3.65,0.0915,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,5,3.66,0.0473,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,6,3.66,0.0467,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,7,3.66,0.0931,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,8,3.68,0.0976,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,9,3.69,0.1031,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,10,3.7,0.0171,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,11,3.7,0.0427,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,12,3.71,0.0198,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,13,3.71,0.0224,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,14,3.71,0.0227,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,15,3.71,0.0421,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,16,3.84,1.0,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,17,3.95,0.0406,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,18,3.96,0.0465,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,19,3.96,0.0963,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,20,3.97,0.0731,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,21,3.97,0.1096,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,22,3.97,0.1511,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,23,3.97,0.1567,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,24,3.98,0.0775,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,25,3.98,0.054,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,26,3.98,0.0429,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,27,3.99,0.0439,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,28,3.99,0.0077,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,29,3.99,0.0172,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,30,4.03,0.0185,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,31,4.04,0.019,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,32,4.04,0.0434,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,33,4.04,0.0522,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,34,4.04,0.0505,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,35,4.05,0.0961,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,36,4.06,0.0855,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,37,4.06,0.0361,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,38,4.07,0.0107,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,39,4.07,0.007,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,40,6.87,0.0101,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,41,6.87,0.0278,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,42,6.87,0.0264,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,43,6.88,0.0269,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,44,6.88,0.0799,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,45,6.89,0.0711,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,46,6.89,0.0256,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,47,6.9,0.0748,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,48,6.9,0.0699,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,49,6.9,0.019,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,50,6.9,0.0471,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,51,6.91,0.0516,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,52,6.92,0.0814,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,53,6.92,0.0821,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,54,6.93,0.0171,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,55,6.93,0.0456,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,56,6.93,0.0362,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,57,6.96,0.116,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,58,6.96,0.1456,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,59,6.96,0.0964,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,60,6.97,0.0752,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,61,6.97,0.1016,HMDB0004998_nmroned_2013_33567.txt
HMDB0004998,HMDB0004998,62,6.98,0.0645,HMDB0004998_nmroned_2013_33567.txt
HMDB0004999,HMDB0004999,1,1.77,0.14,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,2,1.794,0.1442,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,3,2.287,0.9332,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,4,2.695,0.1776,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,5,2.716,0.0802,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,6,2.731,0.1069,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,7,2.743,0.0448,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,8,2.772,0.1839,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,9,2.788,0.1316,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,10,2.796,0.1498,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,11,2.818,0.0557,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,12,2.824,0.0533,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,13,2.945,0.8534,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,14,3.273,0.1116,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,15,7.259,0.3836,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,16,7.268,0.3303,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,17,7.271,0.1595,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,18,7.274,0.4654,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,19,7.306,0.0873,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,20,7.309,0.1694,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,21,7.311,0.1049,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,22,7.32,0.4266,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,23,7.33,0.1426,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,24,7.332,0.2578,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,25,7.334,0.1723,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,26,7.371,0.4388,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,27,7.383,1.0,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,28,7.385,0.8117,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,29,7.398,0.7589,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,30,7.409,0.7526,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,31,7.416,0.1148,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,32,7.421,0.6135,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,33,7.432,0.1493,HMDB0004999_nmroned_2014_33570.txt
HMDB0004999,HMDB0004999,34,7.435,0.3991,HMDB0004999_nmroned_2014_33570.txt
HMDB0005000,HMDB0005000,1,1.25,0.0996,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,2,1.26,0.2143,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,3,1.27,0.1048,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,4,2.19,0.0049,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,5,2.2,0.007,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,6,2.2,0.0071,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,7,2.21,0.0057,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,8,2.22,0.007,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,9,2.22,0.0093,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,10,2.23,0.0067,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,11,2.32,0.0032,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,12,2.33,0.0053,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,13,2.34,0.0044,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,14,2.34,0.0077,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,15,2.35,0.0113,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,16,2.36,0.0077,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,17,2.37,0.0079,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,18,2.38,0.0132,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,19,2.39,0.0156,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,20,2.39,0.0202,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,21,2.4,0.0185,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,22,2.41,0.0102,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,23,2.42,0.0099,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,24,2.43,0.0053,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,25,2.82,0.0063,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,26,2.83,0.0099,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,27,2.84,0.0082,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,28,2.85,0.0118,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,29,2.85,0.0091,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,30,2.86,0.0122,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,31,2.87,0.0209,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,32,2.87,0.022,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,33,2.88,0.0121,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,34,2.89,0.0091,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,35,2.89,0.0133,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,36,2.9,0.0086,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,37,2.9,0.0118,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,38,2.91,0.0079,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,39,3.22,0.0068,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,40,3.37,0.0049,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,41,3.38,0.0111,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,42,3.39,0.0063,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,43,3.39,0.0159,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,44,3.41,0.024,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,45,3.42,0.0162,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,46,3.43,0.0071,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,47,3.43,0.0106,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,48,3.44,0.0048,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,49,3.76,0.0058,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,50,3.77,0.0176,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,51,3.78,0.0199,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,52,3.79,0.0182,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,53,3.8,0.0174,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,54,3.81,0.0065,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,55,4.11,0.0174,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,56,4.12,0.0523,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,57,4.13,0.052,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,58,4.14,0.0174,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,59,7.11,0.0403,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,60,7.12,0.0687,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,61,7.15,0.0264,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,62,7.16,0.0293,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,63,7.17,0.0142,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,64,7.17,0.0174,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,65,7.21,0.0421,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,66,7.21,0.0373,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,67,7.24,0.0327,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,68,7.24,0.0338,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,69,7.25,0.0352,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,70,7.26,0.0353,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,71,7.62,0.0242,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,72,7.63,0.0213,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,73,7.63,0.0261,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,74,7.64,0.0237,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,75,7.64,0.0204,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,76,7.64,0.0241,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,77,8.32,0.0199,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,78,8.32,0.0213,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,79,8.33,0.0211,HMDB0005000_nmroned_2015_33575.txt
HMDB0005000,HMDB0005000,80,8.33,0.0207,HMDB0005000_nmroned_2015_33575.txt
HMDB0005005,HMDB0005005,1,2.4,0.1241,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,2,3.75,0.0397,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,3,7.14,0.0058,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,4,7.16,0.01,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,5,7.17,0.0157,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,6,7.2,0.006,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,7,7.21,0.0061,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,8,7.32,0.0046,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,9,7.33,0.0079,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,10,7.34,0.0048,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,11,7.43,0.0131,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,12,7.44,0.0115,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,13,7.45,0.0078,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,14,7.46,0.0041,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,15,7.75,0.006,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,16,7.77,0.006,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,17,7.81,0.0131,HMDB0005005_nmroned_2016_33580.txt
HMDB0005005,HMDB0005005,18,7.82,0.0137,HMDB0005005_nmroned_2016_33580.txt
HMDB0005008,HMDB0005008,1,2.2,0.1882,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,2,2.21,0.3424,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,3,4.65,0.0029,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,4,4.81,0.0668,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,5,4.82,0.0693,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,6,6.98,0.077,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,7,6.99,0.0764,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,8,7.33,0.0151,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,9,7.34,0.099,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,10,7.35,0.0864,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,11,7.35,0.0877,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,12,7.36,0.1029,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,13,7.36,0.0155,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,14,7.63,0.049,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,15,7.64,0.0431,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,16,7.64,0.0413,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,17,7.65,0.0418,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,18,8.18,0.0257,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,19,8.18,0.0448,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,20,8.18,0.0451,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,21,8.19,0.0255,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,22,8.19,0.0427,HMDB0005008_nmroned_2017_33585.txt
HMDB0005008,HMDB0005008,23,8.19,0.0425,HMDB0005008_nmroned_2017_33585.txt
HMDB0005015,HMDB0005015,1,1.34,0.0217,HMDB0005015_nmroned_2018_33590.txt
HMDB0005015,HMDB0005015,2,1.36,0.1597,HMDB0005015_nmroned_2018_33590.txt
HMDB0005015,HMDB0005015,3,1.38,0.1345,HMDB0005015_nmroned_2018_33590.txt
HMDB0005015,HMDB0005015,4,1.39,0.0762,HMDB0005015_nmroned_2018_33590.txt
HMDB0005015,HMDB0005015,5,1.4,0.0295,HMDB0005015_nmroned_2018_33590.txt
HMDB0005015,HMDB0005015,6,1.46,0.242,HMDB0005015_nmroned_2018_33590.txt
HMDB0005015,HMDB0005015,7,1.47,0.2988,HMDB0005015_nmroned_2018_33590.txt
HMDB0005015,HMDB0005015,8,1.48,0.6403,HMDB0005015_nmroned_2018_33590.txt
HMDB0005015,HMDB0005015,9,2.42,1.0,HMDB0005015_nmroned_2018_33590.txt
HMDB0005015,HMDB0005015,10,3.0,0.9585,HMDB0005015_nmroned_2018_33590.txt
HMDB0005016,HMDB0005016,1,0.87,0.0017,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,2,0.88,0.0028,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,3,0.88,0.0022,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,4,0.89,0.0051,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,5,0.9,0.0094,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,6,0.9,0.0059,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,7,0.91,0.0058,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,8,0.92,0.01,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,9,0.92,0.0059,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,10,0.93,0.0023,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,11,0.94,0.0031,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,12,0.95,0.0015,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,13,1.11,0.0044,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,14,1.12,0.0064,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,15,1.14,0.015,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,16,1.14,0.0101,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,17,1.16,0.0093,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,18,1.16,0.0063,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,19,1.29,0.004,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,20,1.3,0.0074,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,21,1.31,0.0138,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,22,1.32,0.0151,HMDB0005016_nmroned_2019_33595.txt
HMDB0005016,HMDB0005016,23,1.34,0.0061,HMDB0005016_nmroned_2019_33595.txt
